name,type,company_name,registration_date,status
"DWAYNE DACOSTA REID",directors,"DRC OPERATORS LIMITED",15/01/2013,NULL
"DWAYNE DACOSTA REID",shareholders,"DRC OPERATORS LIMITED",15/01/2013,NULL
"DWAYNE DACOSTA REID","legal representatives","DRC OPERATORS LIMITED",15/01/2013,NULL
"DWAYNE DACOSTA REID","judicial representatives","DRC OPERATORS LIMITED",15/01/2013,NULL
