name,type,company_name,registration_date,status
"ILIA KAKAS",shareholders,"ELBI LTD",27/05/1996,NULL
"ALEX RODOLFO KAFIE HANDAL",directors,"TECHNO SYSTEMS GROUP LIMITED",19/05/2011,NULL
"ALEX RODOLFO KAFIE HANDAL","legal representatives","TECHNO SYSTEMS GROUP LIMITED",19/05/2011,NULL
"ALEX RODOLFO KAFIE HANDAL","judicial representatives","TECHNO SYSTEMS GROUP LIMITED",19/05/2011,NULL
"HENRY DAVID KAFIE HANDAL",secretaries,"TECHNO SYSTEMS GROUP LIMITED",19/05/2011,NULL
